# residual-rows-laneaj.tsv — MACHINE-READABLE residual rows for p1-laneaj
# (adt/numutils; adt/oracle_compat rows appended at its capture). Same columns
# and semantics as proofs/coverage/auto-exceptions.tsv: auto:/instrument-
# unmappable rows are MEASUREMENT NOTES (the instrument emits no mapping for
# the line), NOT semantic adjudications; they never move a line out of any
# denominator.
#
# adt/numutils accounting (capture of record = fleet campaign
# pgrust-fuzz-campaign-1785507523-7bce-55712 lcov @ 1e797c8cd4, 10M execs,
# 0 divergences): 343/406 v2-SLOC fuzz-covered, 63 residual rows below.
# Dominant class = the strtoint! macro_rules! DEFINITION body (47 lines):
# executed by all three instantiations (FNDA>0), llvm-cov maps only 12 body
# lines; i32 core cross-covered by proofs/strtoint (ledger 42 int4in proved).
file	line	class	rule	evidence
crates/backend/utils/adt/numutils/src/lib.rs	334	instrument-unmappable:macro-defn-body	executable line inside macro_rules! strtoint! definition body; llvm-cov emits DA for only 12 of the body lines (expansion-region folding), remainder have no mapping in any capture	FNDA>0 for all six generated fns (pg_strtoint16/32/64(_safe)) in campaign lcov (job pgrust-fuzz-campaign-1785507523-7bce-55712, 10M execs, 0 div, all planes); i32 core additionally proof-covered: ledger oid 42 int4in proved(core len<=8 incl SWAR + 0x/0o/0b + underscore) proofs/strtoint -> proof-covered-unmeasured cross-ref, fulltree Kani join converts
crates/backend/utils/adt/numutils/src/lib.rs	337	instrument-unmappable:macro-defn-body	executable line inside macro_rules! strtoint! definition body; llvm-cov emits DA for only 12 of the body lines (expansion-region folding), remainder have no mapping in any capture	FNDA>0 for all six generated fns (pg_strtoint16/32/64(_safe)) in campaign lcov (job pgrust-fuzz-campaign-1785507523-7bce-55712, 10M execs, 0 div, all planes); i32 core additionally proof-covered: ledger oid 42 int4in proved(core len<=8 incl SWAR + 0x/0o/0b + underscore) proofs/strtoint -> proof-covered-unmeasured cross-ref, fulltree Kani join converts
crates/backend/utils/adt/numutils/src/lib.rs	339	instrument-unmappable:macro-defn-body	executable line inside macro_rules! strtoint! definition body; llvm-cov emits DA for only 12 of the body lines (expansion-region folding), remainder have no mapping in any capture	FNDA>0 for all six generated fns (pg_strtoint16/32/64(_safe)) in campaign lcov (job pgrust-fuzz-campaign-1785507523-7bce-55712, 10M execs, 0 div, all planes); i32 core additionally proof-covered: ledger oid 42 int4in proved(core len<=8 incl SWAR + 0x/0o/0b + underscore) proofs/strtoint -> proof-covered-unmeasured cross-ref, fulltree Kani join converts
crates/backend/utils/adt/numutils/src/lib.rs	348	instrument-unmappable:macro-invocation-decl	strtoint!(...) invocation line declaring the generated fns; kani-side macro_attrib credits these at the fulltree join	no DA record; generated fns FNDA>0 in campaign lcov
crates/backend/utils/adt/numutils/src/lib.rs	349	instrument-unmappable:macro-invocation-decl	strtoint!(...) invocation line declaring the generated fns; kani-side macro_attrib credits these at the fulltree join	no DA record; generated fns FNDA>0 in campaign lcov
crates/backend/utils/adt/numutils/src/lib.rs	350	instrument-unmappable:macro-invocation-decl	strtoint!(...) invocation line declaring the generated fns; kani-side macro_attrib credits these at the fulltree join	no DA record; generated fns FNDA>0 in campaign lcov
crates/backend/utils/adt/numutils/src/lib.rs	378	instrument-unmappable:match-arm-pattern	match-arm pattern line (0x/0X base detection) with no own DA record; arm body lines 379-382 are DA-covered in the same capture	line table: no DA at 378, DA hits at 379-386 (uintin_subr hex arm executed)
crates/backend/utils/adt/numutils/src/lib.rs	480	auto:table-head	multi-line const/static bracket-initializer head (rig-auto-classes: table-head)	shape rig-verified; line table has no DA at the line
crates/backend/utils/adt/numutils/src/lib.rs	488	auto:table-head	multi-line const/static bracket-initializer head (rig-auto-classes: table-head)	shape rig-verified; line table has no DA at the line
#
# adt/oracle_compat accounting (capture of record = fleet campaign
# pgrust-fuzz-campaign-1785509898-3498-66645 lcov @ 4c690bacec, 10M execs,
# 0 divergences; includes invalid-collid + EUC_JP reject arms): 488/539
# v2-SLOC fuzz-covered, 51 residual rows below, of which 21 lines are the
# locale-provider OUT-carve (carve-out rows, claim scope_note of record).
crates/backend/utils/adt/oracle_compat/src/builtins.rs	29	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	30	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	31	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	32	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	47	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	48	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	49	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	66	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	67	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	68	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	69	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	70	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	71	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	89	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	90	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	124	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	125	auto:macro-decl	declaration rows inside generator-macro invocation blocks (rig-auto-classes: macro-decl)	shape rig-licensed; all 22 generated fc_* wrappers FNDA>0 in capture pgrust-fuzz-campaign-1785509898-3498-66645 (10M execs, 0 div)
crates/backend/utils/adt/oracle_compat/src/builtins.rs	147	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	148	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	149	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	150	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	151	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	152	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	153	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	154	instrument-unmappable:const-eval	const fn b(..) FmgrBuiltin ctor executes at compile-time const evaluation only; no runtime DA possible	table consumed via ORACLE_COMPAT_BUILTINS at fmgr registration; wrapper dispatch exercised by every fc_* plane in the campaign
crates/backend/utils/adt/oracle_compat/src/builtins.rs	159	auto:table-head	multi-line const/static bracket-initializer head (rig-auto-classes: table-head)	no DA record at line
crates/backend/utils/adt/oracle_compat/src/casemap.rs	16	auto:fmt-cont	literal continuation line of format-family macro invocation	no DA record; ctor lines 14/15/18/19 DA-covered in same capture (invalid-collid arm exercised, 42P22 plane compared)
crates/backend/utils/adt/oracle_compat/src/casemap.rs	38	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	39	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	40	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	41	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	42	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	43	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	44	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	45	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	46	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	47	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	48	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	49	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	50	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	51	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	52	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	54	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	55	carve-out:locale-provider	pg_case body: non-ctype_is_c locale-provider tail (pg_strlower/strupper/strtitle/strfold dispatch) — OUT per claim carve of record (ranking carve locale/multibyte case-mapping)	phase1-claims.tsv adt/oracle_compat scope_note; provider surface owned by pg_locale, out of phase-1 scope
crates/backend/utils/adt/oracle_compat/src/casemap.rs	120	carve-out:locale-provider	pg_case(...) dispatch call lines in str_tolower/str_toupper/str_initcap/str_casefold non-C arms — OUT per claim carve	same carve; ctype_is_c fast arms + collid/encoding gates on these functions ARE covered (see capture)
crates/backend/utils/adt/oracle_compat/src/casemap.rs	129	carve-out:locale-provider	pg_case(...) dispatch call lines in str_tolower/str_toupper/str_initcap/str_casefold non-C arms — OUT per claim carve	same carve; ctype_is_c fast arms + collid/encoding gates on these functions ARE covered (see capture)
crates/backend/utils/adt/oracle_compat/src/casemap.rs	138	carve-out:locale-provider	pg_case(...) dispatch call lines in str_tolower/str_toupper/str_initcap/str_casefold non-C arms — OUT per claim carve	same carve; ctype_is_c fast arms + collid/encoding gates on these functions ARE covered (see capture)
crates/backend/utils/adt/oracle_compat/src/casemap.rs	154	carve-out:locale-provider	pg_case(...) dispatch call lines in str_tolower/str_toupper/str_initcap/str_casefold non-C arms — OUT per claim carve	same carve; ctype_is_c fast arms + collid/encoding gates on these functions ARE covered (see capture)
crates/backend/utils/adt/oracle_compat/src/lib.rs	44	defensive-c-parity:environment	check_for_interrupts seam call fires only with InterruptPending set (repeat() long-loop bracket); C counterpart oracle_compat.c repeat() CHECK_FOR_INTERRUPTS()	fuzz env never arms InterruptPending; pre-check line 43 DA-covered; seam behavior owned by postgres_seams
crates/backend/utils/adt/oracle_compat/src/lib.rs	514	auto:fmt-cont	literal continuation lines of format! in chr_too_large_err/chr_not_valid_err	no DA record; ctor entry lines 512-513/521-522 DA-covered (54000 planes exercised incl EUC_JP + surrogate band)
crates/backend/utils/adt/oracle_compat/src/lib.rs	523	auto:fmt-cont	literal continuation lines of format! in chr_too_large_err/chr_not_valid_err	no DA record; ctor entry lines 512-513/521-522 DA-covered (54000 planes exercised incl EUC_JP + surrogate band)
