40130	69	910	2022-12-19	2020-09-30 18:26:16	2020-09-18 22:26:40	key-030	u-000040130
47410	74	870	2022-11-29	2020-10-03 20:52:55	2020-09-30 14:26:40	key-010	u-000047410
39707	34	949	2022-10-22	2020-09-30 13:58:22	2020-10-12 23:26:40	key-007	u-000039707
5306	68	142	2022-07-23	2020-09-15 20:27:08	2020-09-26 06:26:40	key-006	u-000005306
29259	62	813	2022-03-08	2020-09-26 02:05:19	2020-09-24 07:26:40	key-009	u-000029259
5026	79	182	2022-10-16	2020-09-15 17:29:48	2020-09-14 14:26:40	key-026	u-000005026
14438	82	66	2022-07-30	2020-09-19 18:26:43	2020-10-01 18:26:40	key-038	u-000014438
7290	15	30	2022-12-29	2020-09-16 17:23:40	2020-09-25 14:26:40	key-040	u-000007290
27819	77	733	2022-03-28	2020-09-25 10:53:19	2020-10-17 15:26:40	key-019	u-000027819
957	84	699	2022-08-23	2020-09-13 22:32:46	2020-10-23 09:26:40	key-007	u-000000957
53740	2	180	2022-04-03	2020-10-06 13:17:54	2020-10-14 08:26:40	key-040	u-000053740
411	23	877	2022-02-23	2020-09-13 16:46:58	2020-09-30 15:26:40	key-011	u-000000411
18953	38	671	2022-12-12	2020-09-21 15:42:12	2020-10-23 05:26:40	key-003	u-000018953
16571	81	997	2022-06-03	2020-09-20 16:57:37	2020-10-07 07:26:40	key-021	u-000016571
48262	53	834	2022-03-31	2020-10-04 05:52:31	2020-09-24 10:26:40	key-012	u-000048262
1454	96	178	2023-01-02	2020-09-14 03:47:32	2020-10-02 10:26:40	key-004	u-000001454
53591	47	137	2022-11-05	2020-10-06 11:43:32	2020-10-08 03:26:40	key-041	u-000053591
2659	40	613	2022-04-22	2020-09-14 16:30:42	2020-10-10 23:26:40	key-009	u-000002659
36486	14	402	2022-12-25	2020-09-29 03:58:24	2020-10-03 18:26:40	key-036	u-000036486
18897	79	279	2022-10-17	2020-09-21 15:06:44	2020-10-20 21:26:40	key-047	u-000018897
39566	87	962	2022-06-03	2020-09-30 12:29:04	2020-10-07 02:26:40	key-016	u-000039566
30857	11	999	2022-07-24	2020-09-26 18:57:23	2020-10-19 05:26:40	key-007	u-000030857
21671	40	697	2022-05-24	2020-09-22 20:23:36	2020-10-11 11:26:40	key-021	u-000021671
44607	84	249	2022-03-26	2020-10-02 15:17:41	2020-10-08 19:26:40	key-007	u-000044607
59001	25	7	2022-09-01	2020-10-08 20:49:52	2020-09-13 13:26:40	key-001	u-000059001
33456	88	192	2022-09-06	2020-09-27 22:23:25	2020-10-02 12:26:40	key-006	u-000033456
18458	28	206	2022-08-04	2020-09-21 10:28:42	2020-10-02 14:26:40	key-008	u-000018458
7279	4	953	2022-12-18	2020-09-16 17:16:42	2020-09-25 03:26:40	key-029	u-000007279
32628	36	396	2022-05-31	2020-09-27 13:39:01	2020-10-09 16:26:40	key-028	u-000032628
25173	50	211	2022-12-27	2020-09-24 09:21:32	2020-09-20 17:26:40	key-023	u-000025173
47154	12	78	2022-03-18	2020-10-03 18:10:47	2020-09-19 22:26:40	key-004	u-000047154
1951	11	657	2022-05-14	2020-09-14 09:02:18	2020-10-23 03:26:40	key-001	u-000001951
43938	94	566	2022-05-26	2020-10-02 08:13:59	2020-10-22 14:26:40	key-038	u-000043938
47869	48	83	2022-03-03	2020-10-04 01:43:37	2020-10-19 17:26:40	key-019	u-000047869
53160	4	120	2022-08-31	2020-10-06 07:10:34	2020-09-20 04:26:40	key-010	u-000053160
36710	44	970	2022-08-06	2020-09-29 06:20:16	2020-10-13 02:26:40	key-010	u-000036710
49590	23	130	2022-11-19	2020-10-04 19:53:35	2020-10-08 02:26:40	key-040	u-000049590
38657	51	599	2022-12-06	2020-09-30 02:53:22	2020-10-10 21:26:40	key-007	u-000038657
34540	8	780	2022-08-26	2020-09-28 09:49:57	2020-10-06 00:26:40	key-040	u-000034540
4359	91	513	2022-12-18	2020-09-15 10:27:22	2020-09-28 11:26:40	key-009	u-000004359
29095	92	665	2022-09-25	2020-09-26 00:21:27	2020-09-17 11:26:40	key-045	u-000029095
4623	64	361	2022-09-08	2020-09-15 13:14:34	2020-10-09 11:26:40	key-023	u-000004623
17121	49	847	2022-12-05	2020-09-20 22:45:57	2020-09-18 13:26:40	key-021	u-000017121
5979	62	853	2022-05-27	2020-09-16 03:33:22	2020-10-24 07:26:40	key-029	u-000005979
27599	51	193	2022-08-20	2020-09-25 08:33:59	2020-10-08 11:26:40	key-049	u-000027599
2779	63	453	2022-08-20	2020-09-14 17:46:42	2020-10-15 23:26:40	key-029	u-000002779
2362	34	534	2022-06-29	2020-09-14 13:22:36	2020-09-28 14:26:40	key-012	u-000002362
35683	84	781	2022-10-13	2020-09-28 19:29:50	2020-10-11 23:26:40	key-033	u-000035683
17118	46	826	2022-12-02	2020-09-20 22:44:03	2020-09-18 10:26:40	key-018	u-000017118
51003	78	21	2022-10-03	2020-10-05 10:48:29	2020-09-13 15:26:40	key-003	u-000051003
36435	60	45	2022-11-04	2020-09-29 03:26:06	2020-10-01 15:26:40	key-035	u-000036435
3449	54	143	2022-06-21	2020-09-15 00:51:02	2020-10-02 05:26:40	key-049	u-000003449
17241	72	687	2022-04-04	2020-09-21 00:01:57	2020-09-23 13:26:40	key-041	u-000017241
12201	76	407	2022-06-13	2020-09-18 18:49:57	2020-09-21 21:26:40	key-001	u-000012201
21068	19	476	2022-09-28	2020-09-22 14:01:42	2020-09-16 08:26:40	key-018	u-000021068
51507	0	549	2022-02-19	2020-10-05 16:07:41	2020-10-04 15:26:40	key-007	u-000051507
17593	36	151	2022-03-22	2020-09-21 01:20:52	2020-10-08 05:26:40	key-043	u-000017593
21887	62	209	2022-12-26	2020-09-22 22:40:24	2020-10-20 11:26:40	key-037	u-000021887
37671	35	697	2022-03-25	2020-09-29 16:28:54	2020-10-11 11:26:40	key-021	u-000037671
6439	37	73	2022-08-30	2020-09-16 08:24:42	2020-10-01 19:26:40	key-039	u-000006439
52894	29	258	2022-12-08	2020-10-06 04:22:06	2020-10-20 18:26:40	key-044	u-000052894
227	33	589	2022-08-23	2020-09-13 14:50:26	2020-09-22 23:26:40	key-027	u-000000227
13082	84	574	2022-11-11	2020-09-19 04:07:55	2020-09-16 22:26:40	key-032	u-000013082
26205	15	435	2022-10-25	2020-09-24 17:51:07	2020-09-22 01:26:40	key-005	u-000026205
26794	22	558	2022-06-06	2020-09-25 00:04:09	2020-10-16 14:26:40	key-044	u-000026794
44005	64	35	2022-08-01	2020-10-02 08:56:25	2020-09-13 17:26:40	key-005	u-000044005
54941	39	587	2022-07-18	2020-10-07 01:58:32	2020-10-22 17:26:40	key-041	u-000054941
17977	32	839	2022-04-10	2020-09-21 05:24:04	2020-10-24 05:26:40	key-027	u-000017977
17761	10	327	2022-09-06	2020-09-21 03:07:16	2020-10-15 05:26:40	key-011	u-000017761
49033	48	231	2022-05-11	2020-10-04 14:00:49	2020-09-14 21:26:40	key-033	u-000049033
29191	91	337	2022-12-30	2020-09-26 01:22:15	2020-09-21 11:26:40	key-041	u-000029191
55356	66	492	2022-09-06	2020-10-07 06:21:22	2020-09-28 08:26:40	key-006	u-000055356
17771	20	397	2022-09-16	2020-09-21 03:13:36	2020-10-15 15:26:40	key-021	u-000017771
21806	78	642	2022-10-06	2020-09-22 21:49:06	2020-10-17 02:26:40	key-006	u-000021806
34802	76	614	2022-05-15	2020-09-28 10:11:52	2020-10-16 22:26:40	key-002	u-000034802
44787	70	509	2022-09-22	2020-10-02 17:11:41	2020-10-16 07:26:40	key-037	u-000044787
26888	19	216	2022-09-08	2020-09-25 01:03:41	2020-10-20 12:26:40	key-038	u-000026888
53494	47	458	2022-07-31	2020-10-06 10:42:06	2020-10-04 02:26:40	key-044	u-000053494
14470	17	290	2022-08-31	2020-09-19 18:46:59	2020-10-03 02:26:40	key-020	u-000014470
29262	65	834	2022-03-11	2020-09-26 02:07:13	2020-09-24 10:26:40	key-012	u-000029262
31225	88	575	2022-07-27	2020-09-26 22:50:27	2020-09-22 21:26:40	key-025	u-000031225
40697	54	879	2022-07-09	2020-10-01 00:25:22	2020-10-12 13:26:40	key-047	u-000040697
2598	76	186	2022-02-20	2020-09-14 15:52:04	2020-10-08 10:26:40	key-048	u-000002598
57537	16	759	2022-08-28	2020-10-08 05:22:40	2020-10-05 21:26:40	key-037	u-000057537
58776	91	432	2022-01-19	2020-10-08 18:27:22	2020-10-15 20:26:40	key-026	u-000058776
43769	22	383	2022-12-08	2020-10-02 06:26:57	2020-10-15 13:26:40	key-019	u-000043769
12076	48	532	2022-02-08	2020-09-18 17:30:47	2020-09-16 16:26:40	key-026	u-000012076
51971	76	797	2022-05-29	2020-10-05 18:37:32	2020-10-23 23:26:40	key-021	u-000051971
55602	21	214	2022-05-10	2020-10-07 08:57:10	2020-10-08 14:26:40	key-002	u-000055602
38867	67	69	2022-07-04	2020-09-30 05:06:22	2020-10-19 15:26:40	key-017	u-000038867
17735	81	145	2022-08-11	2020-09-21 02:50:48	2020-10-14 03:26:40	key-035	u-000017735
50449	9	143	2022-03-28	2020-10-05 04:57:37	2020-10-02 05:26:40	key-049	u-000050449
22685	84	795	2022-03-04	2020-09-23 07:05:48	2020-10-12 01:26:40	key-035	u-000022685
36810	47	670	2022-11-14	2020-09-29 07:23:36	2020-10-17 06:26:40	key-010	u-000036810
24969	40	783	2022-06-06	2020-09-24 07:12:20	2020-10-23 21:26:40	key-019	u-000024969
54738	30	166	2022-12-27	2020-10-06 23:49:58	2020-10-14 06:26:40	key-038	u-000054738
16039	34	273	2022-12-18	2020-09-20 11:20:41	2020-09-15 03:26:40	key-039	u-000016039
10769	2	383	2022-07-11	2020-09-18 03:43:01	2020-10-15 13:26:40	key-019	u-000010769
46107	32	749	2022-05-05	2020-10-03 07:07:41	2020-09-17 23:26:40	key-007	u-000046107
53240	84	680	2022-11-19	2020-10-06 08:01:14	2020-09-23 12:26:40	key-040	u-000053240
27481	30	367	2022-04-24	2020-09-25 07:19:15	2020-10-03 13:26:40	key-031	u-000027481
45821	37	747	2022-07-23	2020-10-03 04:06:33	2020-10-17 17:26:40	key-021	u-000045821
16996	21	972	2022-08-02	2020-09-20 21:26:47	2020-10-25 00:26:40	key-046	u-000016996
58656	68	592	2022-09-21	2020-10-08 17:11:22	2020-10-10 20:26:40	key-006	u-000058656
54196	70	372	2022-07-03	2020-10-06 18:06:42	2020-09-21 16:26:40	key-046	u-000054196
46084	9	588	2022-04-12	2020-10-03 06:53:07	2020-09-17 00:26:40	key-034	u-000046084
46803	49	621	2022-04-01	2020-10-03 14:28:29	2020-10-16 23:26:40	key-003	u-000046803
42686	6	802	2022-12-20	2020-10-01 21:25:04	2020-10-12 02:26:40	key-036	u-000042686
34007	57	49	2022-03-11	2020-09-28 04:12:23	2020-09-13 19:26:40	key-007	u-000034007
8631	95	417	2022-09-01	2020-09-17 07:32:58	2020-10-09 19:26:40	key-031	u-000008631
48653	56	571	2022-04-26	2020-10-04 10:00:09	2020-10-10 17:26:40	key-003	u-000048653
34271	30	897	2022-11-30	2020-09-28 06:59:35	2020-09-24 19:26:40	key-021	u-000034271
56297	37	79	2022-04-05	2020-10-07 16:17:20	2020-09-25 21:26:40	key-047	u-000056297
15801	87	607	2022-04-24	2020-09-20 08:49:57	2020-10-16 21:26:40	key-001	u-000015801
294	3	58	2022-10-29	2020-09-13 15:32:52	2020-09-25 18:26:40	key-044	u-000000294
39720	47	40	2022-11-04	2020-09-30 14:06:36	2020-10-13 12:26:40	key-020	u-000039720
35559	57	913	2022-06-11	2020-09-28 18:11:18	2020-10-06 19:26:40	key-009	u-000035559
7919	62	433	2022-09-19	2020-09-17 00:02:02	2020-10-21 19:26:40	key-019	u-000007919
43982	41	874	2022-07-09	2020-10-02 08:41:51	2020-10-24 10:26:40	key-032	u-000043982
30649	94	543	2022-12-28	2020-09-26 16:45:39	2020-10-10 13:26:40	key-049	u-000030649
27277	20	939	2022-10-02	2020-09-25 05:10:03	2020-09-25 01:26:40	key-027	u-000027277
53344	91	408	2022-03-03	2020-10-06 09:07:06	2020-09-27 20:26:40	key-044	u-000053344
44445	19	115	2022-10-15	2020-10-02 13:35:05	2020-10-02 01:26:40	key-045	u-000044445
32394	93	758	2022-10-09	2020-09-27 11:10:49	2020-09-29 22:26:40	key-044	u-000032394
38318	3	226	2023-01-01	2020-09-29 23:18:40	2020-09-26 18:26:40	key-018	u-000038318
47933	15	531	2022-05-06	2020-10-04 02:24:09	2020-10-22 09:26:40	key-033	u-000047933
32613	21	291	2022-05-16	2020-09-27 13:29:31	2020-10-09 01:26:40	key-013	u-000032613
40116	55	812	2022-12-05	2020-09-30 18:17:24	2020-09-18 08:26:40	key-016	u-000040116
4380	15	660	2022-01-08	2020-09-15 10:40:40	2020-09-29 08:26:40	key-030	u-000004380
26109	16	763	2022-07-21	2020-09-24 16:50:19	2020-09-18 01:26:40	key-009	u-000026109
12150	25	50	2022-04-23	2020-09-18 18:17:39	2020-09-19 18:26:40	key-000	u-000012150
51180	61	260	2022-03-29	2020-10-05 12:40:35	2020-09-21 00:26:40	key-030	u-000051180
53254	1	778	2022-12-03	2020-10-06 08:10:06	2020-09-24 02:26:40	key-004	u-000053254
54246	23	722	2022-08-22	2020-10-06 18:38:22	2020-09-23 18:26:40	key-046	u-000054246
11558	15	906	2022-09-08	2020-09-18 12:02:43	2020-10-06 18:26:40	key-008	u-000011558
9463	54	241	2022-12-12	2020-09-17 13:55:53	2020-10-02 19:26:40	key-013	u-000009463
16212	13	484	2022-06-09	2020-09-20 13:10:15	2020-09-22 08:26:40	key-012	u-000016212
48222	13	554	2022-02-19	2020-10-04 05:27:11	2020-09-22 18:26:40	key-022	u-000048222
3102	95	714	2022-07-09	2020-09-14 21:11:16	2020-09-17 18:26:40	key-002	u-000003102
57514	90	598	2022-08-05	2020-10-08 05:08:06	2020-10-04 22:26:40	key-014	u-000057514
48553	53	871	2022-01-16	2020-10-04 08:56:49	2020-10-06 13:26:40	key-003	u-000048553
44261	29	827	2022-04-14	2020-10-02 11:38:33	2020-09-24 09:26:40	key-011	u-000044261
28133	3	931	2022-02-05	2020-09-25 14:12:11	2020-09-19 01:26:40	key-033	u-000028133
26892	23	244	2022-09-12	2020-09-25 01:06:13	2020-10-20 16:26:40	key-042	u-000026892
35128	14	896	2022-04-06	2020-09-28 13:38:20	2020-09-18 20:26:40	key-028	u-000035128
20558	91	906	2022-05-06	2020-09-22 08:38:42	2020-10-06 18:26:40	key-008	u-000020558
40571	25	997	2022-03-05	2020-09-30 23:05:34	2020-10-07 07:26:40	key-021	u-000040571
21109	60	763	2022-11-08	2020-09-22 14:27:40	2020-09-18 01:26:40	key-009	u-000021109
38519	10	633	2022-07-21	2020-09-30 01:25:58	2020-10-05 03:26:40	key-019	u-000038519
3322	24	254	2022-02-14	2020-09-14 23:30:36	2020-09-26 22:26:40	key-022	u-000003322
16948	70	636	2022-06-15	2020-09-20 20:56:23	2020-10-23 00:26:40	key-048	u-000016948
4491	29	437	2022-04-29	2020-09-15 11:50:58	2020-10-03 23:26:40	key-041	u-000004491
39923	56	461	2022-05-26	2020-09-30 16:15:10	2020-10-21 23:26:40	key-023	u-000039923
14769	25	383	2022-06-26	2020-09-19 21:56:21	2020-10-15 13:26:40	key-019	u-000014769
33546	81	822	2022-12-05	2020-09-27 23:20:25	2020-10-06 06:26:40	key-046	u-000033546
10315	33	205	2022-04-13	2020-09-17 22:55:29	2020-09-26 15:26:40	key-015	u-000010315
15763	49	341	2022-03-17	2020-09-20 08:25:53	2020-10-15 07:26:40	key-013	u-000015763
24815	80	705	2023-01-03	2020-09-24 05:34:48	2020-10-17 11:26:40	key-015	u-000024815
46037	59	259	2022-02-24	2020-10-03 06:23:21	2020-09-15 01:26:40	key-037	u-000046037
54969	67	783	2022-08-15	2020-10-07 02:16:16	2020-10-23 21:26:40	key-019	u-000054969
40615	69	305	2022-04-18	2020-09-30 23:33:26	2020-10-09 03:26:40	key-015	u-000040615
41070	39	490	2022-07-17	2020-10-01 04:21:36	2020-09-16 10:26:40	key-020	u-000041070
44843	29	901	2022-11-17	2020-10-02 17:47:09	2020-10-18 15:26:40	key-043	u-000044843
245	51	715	2022-09-10	2020-09-13 15:01:50	2020-09-23 17:26:40	key-045	u-000000245
25841	39	887	2022-10-26	2020-09-24 16:24:36	2020-10-18 13:26:40	key-041	u-000025841
56306	46	142	2022-04-14	2020-10-07 16:23:02	2020-09-26 06:26:40	key-006	u-000056306
52813	45	691	2022-09-18	2020-10-06 03:30:48	2020-10-17 09:26:40	key-013	u-000052813
25966	67	762	2022-02-28	2020-09-24 15:19:45	2020-10-23 18:26:40	key-016	u-000025966
43901	57	307	2022-04-19	2020-10-02 07:50:33	2020-10-21 01:26:40	key-001	u-000043901
26273	83	911	2023-01-01	2020-09-24 18:34:11	2020-09-24 21:26:40	key-023	u-000026273
19285	79	995	2022-11-09	2020-09-21 19:12:28	2020-09-25 09:26:40	key-035	u-000019285
5629	3	403	2022-06-11	2020-09-15 23:51:42	2020-10-09 17:26:40	key-029	u-000005629
17725	71	75	2022-08-01	2020-09-21 02:44:28	2020-10-13 17:26:40	key-025	u-000017725
28716	4	12	2022-09-11	2020-09-25 20:21:25	2020-10-13 08:26:40	key-016	u-000028716
5902	82	314	2022-03-11	2020-09-16 02:44:36	2020-10-21 02:26:40	key-002	u-000005902
27873	34	111	2022-05-21	2020-09-25 11:27:31	2020-10-19 21:26:40	key-023	u-000027873
18615	88	305	2022-01-08	2020-09-21 12:08:08	2020-10-09 03:26:40	key-015	u-000018615
4749	93	243	2022-01-12	2020-09-15 14:34:22	2020-10-14 17:26:40	key-049	u-000004749
25008	79	56	2022-07-15	2020-09-24 07:37:02	2020-09-13 20:26:40	key-008	u-000025008
22265	52	855	2022-01-08	2020-09-23 02:39:48	2020-09-24 13:26:40	key-015	u-000022265
25835	33	845	2022-10-20	2020-09-24 16:20:48	2020-10-18 07:26:40	key-035	u-000025835
40854	17	978	2022-12-13	2020-10-01 02:04:48	2020-10-19 02:26:40	key-004	u-000040854
21917	92	419	2022-01-25	2020-09-22 22:59:24	2020-10-21 17:26:40	key-017	u-000021917
685	6	795	2022-11-24	2020-09-13 19:40:30	2020-10-12 01:26:40	key-035	u-000000685
36273	92	911	2022-05-26	2020-09-29 01:43:30	2020-09-24 21:26:40	key-023	u-000036273
6599	3	193	2022-02-06	2020-09-16 10:06:02	2020-10-08 11:26:40	key-049	u-000006599
24651	13	557	2022-07-23	2020-09-24 03:50:56	2020-10-10 15:26:40	key-001	u-000024651
43669	19	683	2022-08-30	2020-10-02 05:23:37	2020-10-11 09:26:40	key-019	u-000043669
15999	91	993	2022-11-08	2020-09-20 10:55:21	2020-10-25 03:26:40	key-049	u-000015999
57097	61	679	2022-06-14	2020-10-08 00:44:00	2020-09-17 13:26:40	key-047	u-000057097
51297	81	79	2022-07-24	2020-10-05 13:54:41	2020-09-25 21:26:40	key-047	u-000051297
12833	29	831	2022-03-07	2020-09-19 01:30:13	2020-10-18 05:26:40	key-033	u-000012833
32918	35	426	2022-03-17	2020-09-27 16:42:41	2020-10-21 18:26:40	key-018	u-000032918
10429	50	3	2022-08-05	2020-09-18 00:07:41	2020-10-01 09:26:40	key-029	u-000010429
39469	87	283	2022-02-26	2020-09-30 11:27:38	2020-10-03 01:26:40	key-019	u-000039469
11995	64	965	2022-11-19	2020-09-18 16:39:29	2020-10-24 23:26:40	key-045	u-000011995
29144	44	8	2022-11-13	2020-09-26 00:52:29	2020-09-19 12:26:40	key-044	u-000029144
37221	70	547	2022-12-30	2020-09-29 11:43:54	2020-09-22 17:26:40	key-021	u-000037221
15585	65	95	2022-09-20	2020-09-20 06:33:09	2020-10-07 21:26:40	key-035	u-000015585
29910	34	370	2022-12-19	2020-09-26 08:57:37	2020-10-21 10:26:40	key-010	u-000029910
26833	61	831	2022-07-15	2020-09-25 00:28:51	2020-10-18 05:26:40	key-033	u-000026833
45742	55	194	2022-05-05	2020-10-03 03:16:31	2020-10-14 10:26:40	key-042	u-000045742
39376	91	632	2022-11-25	2020-09-30 10:28:44	2020-09-29 04:26:40	key-026	u-000039376
39829	59	803	2022-02-21	2020-09-30 15:15:38	2020-10-18 01:26:40	key-029	u-000039829
40545	96	815	2022-02-07	2020-09-30 22:49:06	2020-10-06 05:26:40	key-045	u-000040545
50482	42	374	2022-04-30	2020-10-05 05:18:31	2020-10-03 14:26:40	key-032	u-000050482
16093	88	651	2022-02-10	2020-09-20 11:54:53	2020-09-17 09:26:40	key-043	u-000016093
32294	90	58	2022-07-01	2020-09-27 10:07:29	2020-09-25 18:26:40	key-044	u-000032294
18595	68	165	2022-12-19	2020-09-21 11:55:28	2020-10-08 07:26:40	key-045	u-000018595
1353	92	471	2022-09-23	2020-09-14 02:43:34	2020-09-28 05:26:40	key-003	u-000001353
51325	12	275	2022-08-21	2020-10-05 14:12:25	2020-09-27 01:26:40	key-025	u-000051325
18216	77	512	2022-12-05	2020-09-21 07:55:26	2020-09-22 12:26:40	key-016	u-000018216
29261	64	827	2022-03-10	2020-09-26 02:06:35	2020-09-24 09:26:40	key-011	u-000029261
4649	90	543	2022-10-04	2020-09-15 13:31:02	2020-10-10 13:26:40	key-049	u-000004649
27227	67	589	2022-08-13	2020-09-25 04:38:23	2020-09-22 23:26:40	key-027	u-000027227
13049	51	343	2022-10-09	2020-09-19 03:47:01	2020-09-15 13:26:40	key-049	u-000013049
20664	3	648	2022-08-20	2020-09-22 09:45:50	2020-10-11 04:26:40	key-014	u-000020664
57084	48	588	2022-06-01	2020-10-08 00:35:46	2020-09-17 00:26:40	key-034	u-000057084
25357	40	499	2022-06-29	2020-09-24 11:18:04	2020-09-28 09:26:40	key-007	u-000025357
17714	60	998	2022-07-21	2020-09-21 02:37:30	2020-10-13 06:26:40	key-014	u-000017714
5952	35	664	2022-04-30	2020-09-16 03:16:16	2020-10-23 04:26:40	key-002	u-000005952
1470	15	290	2022-01-18	2020-09-14 03:57:40	2020-10-03 02:26:40	key-020	u-000001470
4002	25	14	2022-12-26	2020-09-15 06:41:16	2020-09-13 14:26:40	key-002	u-000004002
3229	28	603	2022-11-13	2020-09-14 22:31:42	2020-09-23 01:26:40	key-029	u-000003229
19117	8	819	2022-05-25	2020-09-21 17:26:04	2020-09-18 09:26:40	key-017	u-000019117
10997	36	979	2022-02-24	2020-09-18 06:07:25	2020-10-25 01:26:40	key-047	u-000010997
48988	3	916	2022-03-27	2020-10-04 13:32:19	2020-10-24 16:26:40	key-038	u-000048988
310	19	170	2022-11-14	2020-09-13 15:43:00	2020-09-26 10:26:40	key-010	u-000000310
22887	92	209	2022-09-22	2020-09-23 09:13:44	2020-10-20 11:26:40	key-037	u-000022887
29085	82	595	2022-09-15	2020-09-26 00:15:07	2020-09-17 01:26:40	key-035	u-000029085
30332	68	324	2022-02-14	2020-09-26 13:24:53	2020-09-27 08:26:40	key-032	u-000030332
33961	11	727	2022-01-24	2020-09-28 03:43:15	2020-10-23 13:26:40	key-011	u-000033961
23323	43	261	2022-12-02	2020-09-23 13:49:52	2020-09-26 23:26:40	key-023	u-000023323
8582	46	74	2022-07-14	2020-09-17 07:01:56	2020-10-07 18:26:40	key-032	u-000008582
32164	57	148	2022-02-21	2020-09-27 08:45:09	2020-09-20 08:26:40	key-014	u-000032164
34369	31	583	2022-03-08	2020-09-28 08:01:39	2020-09-28 21:26:40	key-019	u-000034369
46222	50	554	2022-08-28	2020-10-03 08:20:31	2020-09-22 18:26:40	key-022	u-000046222
2204	70	428	2022-01-22	2020-09-14 11:42:32	2020-09-22 00:26:40	key-004	u-000002204
25437	23	59	2022-09-17	2020-09-24 12:08:44	2020-10-01 17:26:40	key-037	u-000025437
25312	92	184	2022-05-15	2020-09-24 10:49:34	2020-09-26 12:26:40	key-012	u-000025312
4764	11	348	2022-01-27	2020-09-15 14:43:52	2020-10-15 08:26:40	key-014	u-000004764
19946	61	622	2022-09-01	2020-09-22 02:11:06	2020-10-22 22:26:40	key-046	u-000019946
18076	34	532	2022-07-18	2020-09-21 06:26:46	2020-09-16 16:26:40	key-026	u-000018076
58833	51	831	2022-03-17	2020-10-08 19:03:28	2020-10-18 05:26:40	key-033	u-000058833
59766	14	362	2022-10-06	2020-10-09 04:54:22	2020-10-15 10:26:40	key-016	u-000059766
5660	34	620	2022-07-12	2020-09-16 00:11:20	2020-10-11 00:26:40	key-010	u-000005660
18249	13	743	2023-01-07	2020-09-21 08:16:20	2020-09-23 21:26:40	key-049	u-000018249
43107	39	749	2022-02-14	2020-10-02 01:51:42	2020-09-17 23:26:40	key-007	u-000043107
25750	45	250	2022-07-27	2020-09-24 15:26:58	2020-10-14 18:26:40	key-000	u-000025750
41624	11	368	2022-01-22	2020-10-01 10:12:28	2020-10-09 12:26:40	key-024	u-000041624
14262	3	834	2022-02-04	2020-09-19 16:35:15	2020-09-24 10:26:40	key-012	u-000014262
4745	89	215	2022-01-08	2020-09-15 14:31:50	2020-10-14 13:26:40	key-045	u-000004745
36540	68	780	2022-02-17	2020-09-29 04:32:36	2020-10-06 00:26:40	key-040	u-000036540
16655	68	585	2022-08-26	2020-09-20 17:50:49	2020-10-10 19:26:40	key-005	u-000016655
18003	58	21	2022-05-06	2020-09-21 05:40:32	2020-09-13 15:26:40	key-003	u-000018003
38382	67	674	2022-03-06	2020-09-29 23:59:12	2020-09-29 10:26:40	key-032	u-000038382
15811	0	677	2022-05-04	2020-09-20 08:56:17	2020-10-17 07:26:40	key-011	u-000015811
36648	79	536	2022-06-05	2020-09-29 05:41:00	2020-10-10 12:26:40	key-048	u-000036648
44227	92	589	2022-03-11	2020-10-02 11:17:01	2020-09-22 23:26:40	key-027	u-000044227
27318	61	226	2022-11-12	2020-09-25 05:36:01	2020-09-26 18:26:40	key-018	u-000027318
32839	53	873	2022-12-28	2020-09-27 15:52:39	2020-10-18 11:26:40	key-039	u-000032839
21124	75	868	2022-11-23	2020-09-22 14:37:10	2020-09-18 16:26:40	key-024	u-000021124
9846	49	922	2022-12-30	2020-09-17 17:58:27	2020-10-18 18:26:40	key-046	u-000009846
26581	3	67	2022-11-05	2020-09-24 21:49:15	2020-10-07 17:26:40	key-031	u-000026581
27567	19	969	2022-07-19	2020-09-25 08:13:43	2020-10-07 03:26:40	key-017	u-000027567
2555	33	885	2022-01-08	2020-09-14 15:24:50	2020-10-06 15:26:40	key-005	u-000002555
10598	25	186	2022-01-21	2020-09-18 01:54:43	2020-10-08 10:26:40	key-048	u-000010598
23921	59	447	2022-07-23	2020-09-23 20:08:36	2020-10-21 21:26:40	key-021	u-000023921
21035	83	245	2022-08-26	2020-09-22 13:40:48	2020-09-14 23:26:40	key-035	u-000021035
33125	48	875	2022-10-10	2020-09-27 18:53:47	2020-09-18 17:26:40	key-025	u-000033125
27530	79	710	2022-06-12	2020-09-25 07:50:17	2020-10-05 14:26:40	key-030	u-000027530
58454	60	178	2022-03-03	2020-10-08 15:03:26	2020-10-02 10:26:40	key-004	u-000058454
27781	39	467	2022-02-18	2020-09-25 10:29:15	2020-10-16 01:26:40	key-031	u-000027781
10666	93	662	2022-03-30	2020-09-18 02:37:47	2020-10-11 06:26:40	key-016	u-000010666
48933	45	531	2022-01-31	2020-10-04 12:57:29	2020-10-22 09:26:40	key-033	u-000048933
48762	68	334	2022-08-13	2020-10-04 11:09:11	2020-10-15 06:26:40	key-012	u-000048762
18543	16	801	2022-10-28	2020-09-21 11:22:32	2020-10-06 03:26:40	key-043	u-000018543
59372	8	604	2022-09-07	2020-10-09 00:44:50	2020-09-29 00:26:40	key-022	u-000059372
44295	63	65	2022-05-18	2020-10-02 12:00:05	2020-09-25 19:26:40	key-045	u-000044295
20195	19	365	2022-05-08	2020-09-22 04:48:48	2020-09-21 15:26:40	key-045	u-000020195
